player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Noah Spence,10673,ED,TB,16,0,,,1.0,,,0,0,0,,30,66.2,61.6,81.2,62.9,50.3,55.0,0,,50.0,1,0,1,0.0,0,4,413,7,1,0,0,0,0,0.0,
Kamalei Correa,10676,ED,BLT,5,0,4.0,66.7,55.0,5.5,3.7,0,0,1,33.3,3,69.0,62.9,78.0,53.4,59.1,28.3,0,8,100.0,1,1,0,70.1,2,11,20,0,0,3,0,9,2,0.8,4.5
A'Shawn Robinson,10680,DI,DET,17,1,,,0.4,,,0,0,0,,11,63.1,63.1,70.6,60.4,61.5,65.4,0,,0.0,0,0,2,0.0,0,1,235,3,1,0,0,0,0,0.0,
Jarran Reed,10683,DI,SEA,17,0,,,1.4,,,0,0,0,,29,58.4,57.4,66.3,55.6,59.2,62.7,0,,0.0,0,0,2,0.0,0,4,276,3,1,0,0,0,0,0.0,
Deion Jones,10686,LB,ATL,18,10,6.1,76.0,96.6,9.8,7.4,0,1,10,10.4,2,72.4,70.1,86.6,57.8,62.7,60.1,4,36,7.4,6,9,0,85.0,73,749,775,22,65,96,2,691,362,1.0,9.5
Su'a Cravens,10687,LB,WAS,11,2,4.0,72.0,73.4,9.1,6.5,0,1,2,8.0,32,76.3,76.5,29.9,62.8,74.4,78.5,1,24,10.0,2,2,2,73.1,18,171,233,7,16,25,0,166,121,1.0,9.2
Mackensie Alexander,10688,CB,MIN,9,0,11.0,66.7,100.0,11.0,7.3,0,1,0,0.0,18,44.0,47.5,77.6,,68.1,82.3,0,17,0.0,0,0,2,131.9,4,47,47,0,4,6,1,50,10,1.1,12.5
T.J. Green,10691,S,IND,15,3,9.7,78.0,96.1,9.5,7.4,0,0,1,2.4,14,30.2,29.8,11.5,69.7,42.7,47.5,0,49,16.7,6,1,3,131.2,32,319,332,6,27,41,3,395,133,1.3,12.3
Sean Davis,10692,S,PIT,17,8,5.8,76.0,94.3,14.6,11.1,0,2,3,6.0,25,60.5,58.2,21.0,59.0,57.9,40.7,1,83,15.7,8,3,3,124.4,38,597,633,11,35,50,4,488,333,0.9,12.8
Cyrus Jones,10694,CB,NE,8,1,14.5,45.5,99.1,21.4,9.7,0,0,1,9.1,19,66.4,64.7,0.0,58.7,69.7,81.2,0,47,0.0,0,1,1,110.0,5,110,111,1,4,11,1,105,12,1.0,21.0
Vonn Bell,10695,S,NO,15,7,9.4,60.0,93.8,17.4,10.5,2,0,7,14.0,20,44.6,56.1,0.0,71.1,89.9,90.6,0,66,8.0,4,5,8,120.8,30,545,581,8,39,50,5,424,216,0.8,14.1
James Bradberry,10696,CB,CAR,13,2,11.5,60.7,99.0,9.9,6.0,1,2,8,9.5,5,70.2,69.5,86.8,60.2,59.2,79.5,2,31,5.0,2,6,4,85.5,51,518,523,8,36,84,4,542,136,1.1,10.6
Kevin Byard,10698,S,TEN,16,3,8.1,52.0,94.5,30.9,16.1,0,0,4,16.0,31,66.1,68.5,84.9,68.3,67.1,64.3,0,14,8.3,2,4,2,60.4,13,429,454,4,19,25,0,90,38,0.2,6.9
Carl Nassib,10699,ED,CLV,14,0,-3.0,100.0,2.4,8.0,8.0,0,0,0,0.0,8,60.2,47.4,90.1,51.6,41.7,71.1,0,10,0.0,0,0,0,108.3,1,9,369,4,4,1,0,10,13,1.3,10.0
Maliek Collins,10701,DI,DAL,17,1,,,0.2,,,0,0,0,,9,62.7,44.8,67.5,67.2,29.0,47.4,0,,0.0,0,0,1,0.0,0,1,461,8,3,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,JAX,16,1,9.2,60.0,5.4,8.7,5.2,0,0,0,0.0,15,58.0,52.3,84.7,65.3,29.5,56.5,1,14,0.0,0,0,1,40.0,3,27,499,9,4,5,0,33,15,1.3,11.0
Darian Thompson,10705,S,NYG,2,1,12.3,100.0,93.8,19.3,19.3,0,0,0,0.0,21,57.2,56.4,80.8,54.8,59.4,67.9,0,21,0.0,0,0,0,118.8,3,61,65,1,5,3,0,40,3,0.7,13.3
Jonathan Bullard,10706,DI,CHI,14,0,,,3.0,,,1,0,0,,6,58.0,52.3,62.0,50.7,57.8,75.8,0,,50.0,1,0,1,0.0,0,5,166,1,1,0,0,0,0,0.0,
KeiVarae Russell,10708,CB,CIN,1,0,37.0,0.0,100.0,,1.0,0,0,0,0.0,7,60.0,83.6,88.0,,60.0,,1,,,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,
Shilique Calhoun,10709,ED,OAK,10,0,1.3,75.0,21.9,6.3,4.8,2,1,1,25.0,23,56.2,48.2,20.3,56.6,51.1,60.1,0,8,0.0,0,1,3,84.4,3,21,96,1,2,4,0,19,17,1.0,6.3
Daryl Worley,10711,CB,CAR,15,3,13.6,60.2,99.3,11.2,6.7,1,0,10,12.0,5,63.5,68.1,88.3,83.9,79.1,63.6,1,46,11.3,7,9,1,92.0,50,583,587,14,52,83,3,652,170,1.2,13.0
Adolphus Washington,10714,DI,BUF,15,0,,,0.7,,,1,0,0,,4,58.8,57.6,48.7,54.3,62.5,65.1,0,,0.0,0,0,2,0.0,0,1,151,4,1,0,0,0,0,0.0,
Jordan Jenkins,10717,ED,NYJ,14,6,1.3,75.0,36.0,14.5,10.9,0,1,1,12.5,22,78.1,70.1,59.8,74.5,55.6,72.7,0,15,0.0,0,1,1,119.8,6,89,247,7,6,8,1,30,19,0.3,5.0
Kendall Fuller,10718,CB,WAS,11,6,10.0,78.6,98.3,7.3,5.7,0,1,2,3.6,32,54.9,56.9,84.5,67.3,63.2,69.0,0,54,7.1,3,2,0,120.9,44,340,346,7,33,56,2,569,231,1.8,12.9
Nick Vigil,10721,LB,CIN,8,0,4.6,80.0,84.7,5.6,4.5,0,0,1,6.7,7,60.5,46.4,80.0,46.9,29.2,49.1,0,16,10.0,1,1,0,98.1,12,72,85,4,9,15,0,113,60,1.7,9.4
Kyler Fackrell,10722,ED,GB,14,0,7.8,75.0,11.6,4.7,3.5,0,0,0,0.0,12,73.7,62.4,44.4,72.1,38.3,78.8,0,20,0.0,0,0,1,95.8,3,14,121,5,4,4,0,30,2,2.1,10.0
Javon Hargrave,10723,DI,PIT,18,0,5.0,0.0,1.2,,5.0,0,0,0,0.0,25,61.4,63.7,66.9,60.5,63.8,65.7,0,,33.3,2,0,2,39.6,0,5,405,6,4,1,0,0,0,0.0,
Brandon Williams,10726,CB,ARZ,6,0,13.2,57.5,100.0,6.5,3.7,1,0,3,7.5,1,43.2,47.9,84.1,,72.1,77.8,0,42,4.8,1,2,2,115.3,23,157,157,5,20,40,4,307,112,2.1,13.3
Justin Simmons,10732,S,DEN,12,0,9.2,61.5,95.9,24.1,14.8,0,0,1,7.7,10,75.4,75.3,83.3,73.5,53.2,85.5,2,17,0.0,0,1,0,43.6,8,212,221,2,14,13,0,93,42,0.5,11.6
Joe Schobert,10733,ED,CLV,13,1,5.0,81.8,42.6,5.4,4.5,0,0,1,9.1,8,58.4,54.6,85.3,56.2,51.6,28.6,0,21,28.6,2,0,0,100.4,9,52,122,3,4,11,0,89,37,1.8,9.9
Joshua Perry,10736,LB,SD,6,0,1.5,75.0,95.5,13.7,10.3,0,0,0,0.0,27,71.6,78.9,77.2,58.9,75.3,82.4,0,5,0.0,0,0,0,77.1,3,42,44,2,3,4,0,11,22,0.3,3.7
Sheldon Day,10737,DI,JAX,15,0,,,1.0,,,0,0,0,,15,59.8,59.7,53.9,57.5,62.5,56.1,0,,,0,0,1,0.0,0,1,100,1,0,0,0,0,0,0.0,
Tavon Young,10738,CB,BLT,16,3,7.3,68.7,99.5,9.2,6.3,0,0,6,7.2,3,75.6,76.3,86.8,71.0,69.6,48.4,2,66,18.2,10,6,6,95.1,57,560,563,22,42,83,5,513,252,1.0,9.0
Eric Murray,10740,S,KC,12,0,,,100.0,,,0,0,0,,16,68.7,74.0,90.0,,69.1,86.3,0,,0.0,0,0,0,0.0,0,51,51,0,2,0,0,0,0,0.0,
B.J. Goodson,10743,LB,NYG,3,0,1.0,100.0,85.7,3.0,3.0,0,0,0,0.0,21,51.1,64.8,71.8,60.0,75.8,71.4,0,12,0.0,0,0,0,95.8,2,6,7,1,1,2,0,14,12,2.3,7.0
Miles Killebrew,10745,S,DET,15,3,6.4,90.0,83.7,6.4,5.8,1,0,0,0.0,11,64.8,61.6,78.6,53.1,51.7,77.7,1,23,5.3,1,0,1,95.4,18,123,147,6,15,20,1,158,67,1.4,8.8
Nick Kwiatkoski,10747,LB,CHI,12,1,5.1,84.6,83.4,9.0,7.6,0,0,1,3.8,6,48.5,59.1,81.2,69.0,66.6,56.7,0,29,29.4,5,1,0,110.7,22,216,259,3,11,26,1,195,86,1.0,8.9
De'Vondre Campbell,10749,LB,ATL,14,4,4.3,75.0,88.8,10.4,7.8,0,1,7,13.5,2,59.8,55.7,84.4,51.6,50.4,56.4,1,49,16.7,5,7,2,125.4,39,427,481,5,21,52,5,459,325,1.1,11.8
Hassan Ridgeway,10750,DI,IND,16,1,,,0.9,,,0,0,0,,14,58.4,58.2,86.4,55.2,58.9,68.8,0,,33.3,1,0,0,0.0,0,2,226,1,1,0,0,0,0,0.0,
Juston Burris,10752,CB,NYJ,7,0,13.0,47.6,100.0,10.3,4.9,0,0,5,23.8,22,64.0,63.8,84.9,,58.2,65.2,1,52,10.0,1,3,1,84.4,10,109,109,2,9,21,2,155,44,1.5,15.5
David Onyemata,10754,DI,NO,16,0,,,2.1,,,0,0,0,,20,53.6,57.2,86.4,59.2,55.2,36.4,0,,20.0,1,0,0,0.0,0,5,235,2,4,0,0,0,0,0.0,
Deon Bush,10758,S,CHI,8,1,12.8,50.0,100.0,58.7,29.3,0,1,1,16.7,6,62.1,58.1,84.5,,45.2,47.6,0,23,23.1,3,1,0,72.2,3,193,193,1,9,6,0,41,30,0.2,13.7
Antonio Morrison,10759,LB,IND,13,1,4.6,92.3,88.0,13.0,12.0,0,0,0,0.0,14,47.6,56.1,83.3,44.1,70.3,68.6,0,33,17.6,3,0,0,140.1,12,161,183,3,13,13,1,149,94,1.0,12.4
Deiondre' Hall,10761,CB,CHI,6,1,14.5,54.5,100.0,6.0,3.3,1,0,2,18.2,6,55.2,40.1,0.0,,48.2,58.6,1,35,0.0,0,2,3,74.8,6,40,40,0,4,11,1,92,53,2.6,15.3
Derrick Kindred,10763,S,CLV,12,0,12.8,70.6,95.6,22.0,15.5,0,1,3,17.6,8,54.3,55.7,87.9,47.0,60.3,42.9,0,48,20.8,5,3,0,152.2,12,281,294,3,19,17,3,211,51,0.8,17.6
Blake Martinez,10765,LB,GB,16,2,3.9,74.4,90.4,7.1,5.3,1,1,3,7.7,12,41.9,57.8,82.2,54.9,73.6,55.7,1,51,32.0,8,3,1,97.9,29,216,239,5,15,39,1,337,239,1.6,11.6
Rashard Robinson,10767,CB,SF,14,0,12.6,50.0,99.7,13.2,6.6,4,0,6,13.6,28,60.8,58.0,0.0,56.2,59.7,59.6,1,41,5.3,1,6,8,86.5,22,309,310,3,18,44,3,311,51,1.1,14.1
Zack Sanchez,10775,CB,CAR,3,1,14.7,80.0,100.0,8.0,6.4,0,0,0,0.0,5,35.8,40.7,79.2,,74.0,46.0,0,87,22.2,2,0,0,158.3,8,69,69,1,6,10,2,200,82,3.1,25.0
Ronald Blair III,10776,DI,SF,15,0,,,3.1,,,0,0,0,,28,66.7,55.5,67.2,53.2,55.7,46.0,0,,25.0,1,0,1,0.0,0,7,225,3,3,0,0,0,0,0.0,
Matthew Judon,10780,ED,BLT,14,2,,,4.6,,,0,0,0,,3,68.9,60.1,63.8,58.8,59.1,55.2,0,,33.3,2,0,1,0.0,0,9,194,4,2,0,0,0,0,0.0,
LeShaun Sims,10791,CB,TEN,7,0,13.0,53.5,100.0,7.3,3.9,0,0,2,4.7,31,55.3,54.0,83.9,,42.6,43.0,1,51,5.3,1,2,1,80.9,23,170,170,2,18,43,2,293,113,1.8,12.7
K.J. Dillon,10793,S,HST,1,0,,,100.0,,,0,0,0,,13,62.3,64.0,71.6,,62.2,77.6,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Marqui Christian,10801,S,LA,1,0,,,66.7,,,0,0,0,,26,60.3,59.4,70.0,58.4,,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Antwione Williams,10803,LB,DET,9,4,4.1,92.3,83.9,6.2,5.7,0,0,1,7.7,11,49.7,46.5,81.3,57.9,48.0,39.2,0,32,25.0,3,0,0,138.1,12,78,93,2,5,13,1,143,94,1.9,11.9
Jatavis Brown,10809,LB,SD,12,9,3.9,82.4,88.1,7.9,6.5,0,0,5,9.8,27,76.1,77.6,86.4,90.9,57.2,64.8,0,24,10.4,5,5,1,107.4,42,347,394,17,34,51,2,338,190,1.0,8.0
D.J. White,10812,CB,KC,6,1,10.6,80.0,100.0,4.9,3.9,0,0,2,8.0,16,49.0,50.8,82.1,,66.4,59.3,1,31,16.7,2,2,0,129.1,20,105,105,2,9,25,3,237,36,2.4,11.9
Tyrone Holmes,10815,ED,CLV,11,1,,,10.5,,,2,0,0,,8,51.9,43.8,0.0,59.2,55.4,74.3,0,,0.0,0,0,4,0.0,0,10,95,1,0,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,CHI,1,0,,,100.0,,,0,0,0,,6,60.4,62.9,68.7,,61.3,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Anthony Brown,10823,CB,DAL,16,4,11.1,67.5,97.2,9.4,6.4,0,0,6,7.8,9,64.7,65.9,87.3,55.7,68.0,64.5,1,67,12.5,6,6,2,105.5,52,516,531,9,38,77,5,572,212,1.2,11.0
Josh Forrest,10824,LB,LA,8,0,2.5,50.0,67.9,18.0,9.0,0,0,0,0.0,26,47.2,52.5,76.6,52.0,59.7,62.4,0,3,0.0,0,0,0,95.8,1,19,28,0,2,2,1,3,1,0.2,3.0
Cory James,10828,LB,OAK,12,4,3.2,90.5,86.7,9.5,8.6,0,0,0,0.0,23,53.5,46.1,40.2,45.8,48.1,57.7,0,20,8.7,2,0,1,101.4,19,202,233,7,17,21,0,175,100,1.0,9.2
Blake Countess,10830,S,LA,3,0,5.7,71.4,93.3,5.2,3.7,0,0,0,0.0,26,28.9,38.1,80.0,92.0,62.4,73.5,0,16,18.2,2,0,1,119.3,15,83,89,2,9,21,2,131,65,1.7,8.7
Anthony Zettel,10836,ED,DET,14,0,,,0.9,,,0,0,0,,11,59.2,54.9,87.7,55.5,55.0,66.3,0,,100.0,1,0,0,0.0,0,1,112,1,0,0,0,0,0,0.0,
Dadi Nicolas,10837,ED,KC,5,0,,,8.7,,,0,0,0,,16,61.5,70.4,76.7,68.5,59.7,,0,,,0,0,0,0.0,0,2,23,0,0,0,0,0,0,0.0,
Harlan Miller,10839,CB,ARZ,2,0,19.0,0.0,100.0,,87.0,0,0,1,100.0,1,78.3,82.2,77.5,,64.4,83.2,1,,0.0,0,1,0,0.0,0,94,94,1,3,1,0,0,0,0.0,
Kavon Frazier,10846,S,DAL,3,0,6.0,0.0,100.0,,23.0,0,0,0,0.0,9,49.1,49.5,73.4,,63.2,75.2,0,,,0,0,0,39.6,0,24,24,0,0,1,0,0,0,0.0,
Elandon Roberts,10848,LB,NE,14,2,8.8,82.4,83.1,10.2,8.4,0,0,0,0.0,19,49.2,62.3,84.1,66.2,71.1,74.6,0,39,5.9,1,0,1,138.4,14,148,178,5,14,17,1,213,90,1.5,15.2
Kevon Seymour,10852,CB,BUF,15,3,15.8,54.5,99.5,14.8,8.0,0,1,4,18.2,4,59.9,59.1,84.0,60.0,52.3,46.0,0,37,15.4,2,4,0,107.8,12,186,187,3,8,22,2,158,50,0.9,13.2
Will Parks,10853,S,DEN,15,2,6.2,73.7,96.8,13.9,10.2,0,0,2,10.5,10,53.1,50.8,81.0,52.0,48.7,68.7,1,20,8.3,1,2,1,66.8,14,213,220,1,9,19,0,115,56,0.6,8.2
Aaron Wallace,10856,ED,TEN,8,0,3.0,100.0,11.5,9.0,9.0,0,0,0,0.0,31,76.4,67.5,80.9,62.3,59.9,79.6,0,6,0.0,0,0,0,91.7,1,9,78,2,2,1,0,6,3,0.7,6.0
Jalen Mills,10867,CB,PHI,16,5,13.2,63.7,99.5,7.1,4.5,0,0,7,7.7,24,37.5,39.0,64.0,56.5,52.2,48.5,0,49,12.7,7,7,6,97.7,58,433,435,12,43,91,1,848,239,2.1,14.6
Jayron Kearse,10878,S,MIN,5,0,34.0,0.0,100.0,,14.0,0,0,1,33.3,18,60.9,58.4,77.9,,52.7,32.7,0,,33.3,1,1,0,39.6,0,43,43,0,2,3,0,0,0,0.0,
Clayton Fejedelem,10879,S,CIN,4,0,,,96.8,,,0,0,0,,7,65.2,70.1,78.3,57.9,68.9,79.7,0,,0.0,0,0,0,0.0,0,30,31,1,1,0,0,0,0,0.0,
Tyler Matakevich,10880,LB,PIT,2,1,5.7,100.0,100.0,2.3,2.3,0,0,0,0.0,25,51.7,62.0,99.9,,67.2,81.8,0,19,0.0,0,0,0,106.9,3,7,7,1,3,3,0,29,12,4.1,9.7
Scooby Wright III,10884,LB,ARZ,2,0,,,50.0,,,0,0,0,,1,60.7,75.8,97.7,59.1,62.5,72.0,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Kalan Reed,10887,CB,TEN,3,0,,,100.0,,,0,0,0,,31,73.0,72.6,72.7,,60.0,71.6,0,,0.0,0,0,0,0.0,0,13,13,0,1,0,0,0,0,0.0,
Jarrod Wilson,10902,S,JAX,5,0,10.0,0.0,90.0,,7.0,0,0,0,0.0,15,65.6,66.0,77.4,60.0,61.9,72.0,0,,,0,0,0,39.6,0,9,10,0,0,1,0,0,0,0.0,
Briean Boddy-Calhoun,10903,CB,CLV,14,2,16.6,56.6,99.4,11.2,6.4,1,0,8,15.1,8,60.7,63.4,86.1,80.3,67.3,48.6,3,48,18.2,6,8,2,100.7,30,355,357,7,25,53,6,474,108,1.4,15.8
Curt Maggitt,10911,ED,IND,8,0,,,4.2,,,0,0,0,,14,43.4,35.8,36.5,46.9,44.8,33.8,0,,,0,0,1,0.0,0,3,72,0,0,0,0,0,0,0.0,
Chris Milton,10914,CB,IND,4,3,9.7,57.1,100.0,9.5,5.4,0,0,1,7.1,14,57.9,56.2,80.3,,43.6,26.6,0,22,33.3,3,1,0,79.2,8,78,78,0,3,14,0,99,45,1.3,12.4
DaVonte Lambert,10937,ED,TB,11,0,,,0.6,,,0,0,0,,30,60.0,36.2,76.8,43.6,37.9,49.4,0,,0.0,0,0,1,0.0,0,1,175,0,1,0,0,0,0,0.0,
Channing Ward,10943,ED,TB,5,0,,,2.4,,,0,0,0,,30,60.0,56.7,81.0,54.9,58.0,70.5,0,,,0,0,0,0.0,0,1,41,0,0,0,0,0,0,0.0,
Matthias Farley,10953,S,IND,7,1,10.7,66.7,95.9,22.0,14.7,0,0,0,0.0,14,61.6,62.1,81.7,60.0,60.4,52.8,0,13,0.0,0,0,0,123.6,2,47,49,3,3,3,1,19,10,0.4,9.5
Trevon Hartfield,10955,CB,ARZ,1,0,,,100.0,,,0,0,0,,1,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Chris Landrum,10992,ED,SD,9,0,17.0,0.0,14.3,,8.0,0,0,0,0.0,27,40.8,60.1,81.6,61.8,65.5,29.9,0,,100.0,1,0,0,39.6,0,8,56,1,0,1,0,0,0,0.0,
Trevor Williams,11004,CB,SD,9,1,14.3,62.8,99.2,8.2,5.2,3,1,4,9.3,27,49.8,53.6,38.2,53.1,76.7,71.7,0,36,8.3,2,3,6,109.6,27,241,243,5,21,43,3,330,97,1.5,12.2
Sharrod Neasman,11050,S,ATL,5,0,,,92.3,,,0,0,0,,2,72.8,70.6,75.3,60.0,58.0,53.7,0,,,0,0,0,0.0,0,12,13,0,0,0,0,0,0,0.0,
Brian Poole,11052,CB,ATL,19,3,6.2,66.3,96.9,11.7,7.8,2,0,7,7.6,2,64.3,69.2,87.9,88.3,76.8,57.9,1,40,18.0,11,7,7,91.2,61,755,779,14,47,92,3,608,352,0.8,10.0
Tracy Howard,11063,S,CLV,10,1,9.2,64.3,100.0,17.0,10.9,0,0,1,7.1,8,60.4,55.9,81.0,,46.4,45.2,0,35,14.3,1,1,0,91.7,9,159,159,3,5,14,0,121,48,0.8,13.4
Patrick Onwuasor,11100,LB,BLT,7,1,2.0,100.0,84.4,25.0,25.0,0,0,0,0.0,3,70.7,68.0,76.9,52.1,62.4,81.0,0,3,0.0,0,0,0,79.2,1,27,32,1,2,1,0,3,1,0.1,3.0
Deon King,11124,LB,IND,1,0,,,100.0,,,0,0,0,,14,65.1,48.2,69.6,,45.0,71.7,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Adairius Barnes,11129,CB,DET,4,0,7.6,87.5,91.7,5.7,5.0,0,0,0,0.0,11,50.6,50.9,77.9,51.0,62.4,78.0,0,15,0.0,0,0,0,98.4,7,44,48,1,4,8,0,61,30,1.5,8.7
Kentrell Brice,11142,S,GB,17,0,19.5,50.0,97.0,49.4,24.7,0,1,2,20.0,12,60.1,59.0,80.6,50.5,56.0,70.2,0,41,11.1,2,2,1,84.6,5,261,269,2,16,10,0,98,45,0.4,19.6
Makinton Dorleant,11145,CB,GB,2,0,25.5,50.0,100.0,4.0,2.0,0,0,1,50.0,12,86.6,87.1,69.9,,,72.8,0,11,0.0,0,1,0,66.7,1,5,5,0,1,2,0,11,8,2.8,11.0
Josh Hawkins,11149,CB,GB,3,0,13.8,75.0,100.0,7.0,5.3,0,0,1,25.0,12,44.2,45.1,74.6,,60.0,20.2,0,73,66.7,2,1,0,156.3,3,22,22,0,1,4,1,99,58,4.7,33.0
Brennan Scarlett,11169,ED,HST,6,1,-5.0,0.0,14.5,,9.0,0,0,0,0.0,13,77.5,61.2,82.7,45.7,67.5,77.7,0,,0.0,0,0,0,39.6,0,10,69,1,1,1,0,0,0,0.0,
Terrance Smith,11181,LB,KC,3,0,0.8,50.0,96.2,11.5,5.8,0,0,0,0.0,16,47.4,31.3,77.2,59.0,34.7,32.8,0,21,0.0,0,0,0,77.1,2,25,26,0,1,4,0,32,28,1.4,16.0
Mike Jordan,11189,CB,LA,4,0,7.5,82.6,99.1,5.5,4.5,0,1,2,8.7,26,55.9,60.9,82.2,60.0,80.7,37.8,0,29,26.3,5,2,0,133.0,19,108,109,4,14,23,2,206,87,2.0,10.8
Cory Littleton,11190,LB,LA,10,0,2.3,100.0,58.3,8.7,8.7,0,0,0,0.0,26,59.7,55.4,77.6,63.2,51.5,38.7,0,7,0.0,0,0,0,86.1,3,28,48,2,4,3,0,14,7,0.5,4.7
Jonathan Jones,11217,CB,NE,4,0,16.5,50.0,85.4,10.0,5.0,0,0,1,12.5,19,54.6,53.8,80.1,46.4,64.3,79.8,0,17,40.0,2,1,0,106.3,4,41,48,1,3,8,1,44,22,1.1,11.0
Cre'Von LeBlanc,11218,CB,CHI,13,1,12.9,58.9,96.7,12.3,7.2,1,0,11,19.6,6,65.9,65.4,85.8,49.2,61.3,55.9,2,60,11.8,4,8,3,82.7,33,445,460,8,29,56,2,464,139,1.1,14.1
Ken Crawley,11224,CB,NO,13,5,12.9,65.5,99.7,8.5,5.6,1,0,7,12.1,20,52.0,51.4,87.4,60.0,46.0,55.5,0,38,8.9,4,6,2,101.2,38,344,345,9,36,58,2,460,105,1.4,12.1
De'Vante Harris,11227,CB,NO,5,0,5.6,81.8,93.3,7.1,5.8,0,0,1,9.1,20,61.7,60.3,80.9,63.9,47.6,29.7,0,32,27.3,3,1,0,114.0,9,70,75,2,8,11,0,125,74,2.0,13.9
Andrew Adams,11240,S,NYG,15,3,14.4,50.0,96.9,55.1,27.6,0,0,4,25.0,21,67.1,68.8,87.9,53.5,70.2,40.3,1,49,17.2,5,4,0,69.0,8,467,482,4,21,16,1,117,48,0.3,14.6
Michael Hunter,11243,CB,NYG,2,0,12.0,100.0,100.0,3.0,3.0,0,0,0,0.0,21,28.6,30.0,73.6,,67.0,78.8,0,29,0.0,0,0,0,158.3,3,11,11,0,2,3,1,48,12,5.3,16.0
Romeo Okwara,11250,DI,NYG,17,1,2.0,100.0,4.1,13.0,13.0,0,0,0,0.0,21,69.8,53.9,88.8,42.4,67.9,50.8,0,4,0.0,0,0,0,83.3,1,13,315,4,2,1,0,4,2,0.3,4.0
Doug Middleton,11262,S,NYJ,4,0,18.3,66.7,90.0,12.5,8.3,0,1,1,33.3,22,29.4,28.3,74.9,57.5,55.4,61.3,0,28,0.0,0,1,2,109.7,2,27,30,0,2,3,0,50,5,2.0,25.0
Lawrence Thomas,11265,DI,NYJ,3,0,-3.0,100.0,5.6,1.0,1.0,0,0,0,0.0,22,46.0,33.9,79.5,43.5,54.7,36.7,0,15,100.0,1,0,0,118.8,1,1,18,0,0,1,0,15,18,15.0,15.0
DeAndre Elliott,11281,CB,SEA,6,0,8.8,70.0,100.0,4.9,3.4,0,0,1,10.0,29,57.4,56.8,81.1,,53.8,77.3,0,12,0.0,0,0,0,113.3,7,37,37,1,3,10,1,47,10,1.4,6.7
Marwin Evans,11343,S,GB,5,1,15.0,100.0,87.9,29.0,29.0,0,0,0,0.0,12,47.3,44.8,73.1,53.0,63.3,28.8,0,19,66.7,2,0,0,118.8,1,29,33,0,0,1,0,19,4,0.7,19.0
James Cowser,11351,ED,OAK,6,0,,,18.2,,,0,0,0,,23,62.2,61.0,79.3,60.2,58.6,75.2,0,,,0,0,0,0.0,0,4,22,1,0,0,0,0,0,0.0,
Antonio Hamilton,11353,CB,OAK,2,0,9.0,100.0,100.0,6.0,6.0,0,0,0,0.0,23,59.6,59.8,72.5,,,76.6,0,11,0.0,0,0,0,106.3,2,12,12,0,3,2,0,19,1,1.6,9.5
Frankie Williams,11368,CB,IND,1,0,1.0,100.0,100.0,7.0,7.0,0,0,0,0.0,14,54.5,55.4,72.2,,60.0,73.0,0,11,0.0,0,0,0,112.5,1,9,9,0,1,1,0,11,10,1.6,11.0
Javien Elliott,11418,CB,TB,5,2,3.9,100.0,94.0,10.9,10.9,0,1,1,9.1,30,60.4,59.8,81.0,50.0,58.5,44.1,0,20,25.0,3,1,0,132.6,11,125,133,3,7,11,1,94,51,0.8,8.5
